method_a,method_b,change_category,method_a_change_type,method_b_change_type,method_a_similarity,method_b_similarity
000cbb70fb571ecb6ce9526628429369,adddc12b2ed558089b538544b355738d,pair_dissolved_naturally,exact,exact,1.0,1.0
00486be0ddbcc2c09b45385dbeb66c52,39a1ceca400c161c9b4f1e2c73e44c3d,pair_dissolved_by_refactoring,signature_changed,signature_changed,0.95,0.98
00486be0ddbcc2c09b45385dbeb66c52,4be47b9165694fc9465f1d56410cfe03,pair_dissolved_by_refactoring,signature_changed,exact,0.95,1.0
00486be0ddbcc2c09b45385dbeb66c52,501538b86512f2f220c1d8332f03c016,pair_dissolved_by_refactoring,signature_changed,exact,0.95,1.0
00486be0ddbcc2c09b45385dbeb66c52,d19d1a4fcdeca0946ebcfaa8bd1127f4,pair_dissolved_by_refactoring,signature_changed,signature_changed,0.95,0.98
00525dc5ef4fd009e049c84edc21059d,5eb192d01d1e8c95a9ecade0a3d0991b,pair_dissolved_naturally,exact,exact,1.0,1.0
00525dc5ef4fd009e049c84edc21059d,a25d2cd3011c56c218bd6ebbb67af0d8,pair_dissolved_naturally,exact,exact,1.0,1.0
005d23f586ab59caf73d4ab3291341d8,52e40dfd82df0e90f1366cd7fd8d6b78,pair_dissolved_naturally,exact,exact,1.0,1.0
009246da6b97470c959428ed382520a8,4111654ff2cc9fb09f1b246eeb2d34f2,pair_dissolved_naturally,exact,exact,1.0,1.0
010c6ef3fa60b6b7f7d1c4cbb1790d86,166728d8347453a1bfa28272625cd890,pair_dissolved_naturally,exact,exact,1.0,1.0
010c6ef3fa60b6b7f7d1c4cbb1790d86,2824e44eecdeed7c5dd229c7ef849319,pair_dissolved_naturally,exact,exact,1.0,1.0
0110181e24a5faedc074b20b51523381,0b483043a9573d304a213e5ef32dbf39,pair_dissolved_naturally,exact,exact,1.0,1.0
0110181e24a5faedc074b20b51523381,1588d3e4854fc254ede7251c5df74f45,method_b_deleted,exact,deleted,1.0,
0110181e24a5faedc074b20b51523381,1742e6d56629f1703d9aecf214cc7ee4,pair_dissolved_naturally,exact,exact,1.0,1.0
0110181e24a5faedc074b20b51523381,6ce3500860006ed85b98840fa233fe9d,pair_dissolved_naturally,exact,exact,1.0,1.0
0110181e24a5faedc074b20b51523381,dd0108386e6e4ecbff8f9ecc467fd6e7,pair_dissolved_naturally,exact,exact,1.0,1.0
0110181e24a5faedc074b20b51523381,ea6965ca77aaae53cce744eb20749166,method_b_deleted,exact,deleted,1.0,
0110181e24a5faedc074b20b51523381,f1fb7742a7eafe8073459ed92686b9c1,pair_dissolved_naturally,exact,exact,1.0,1.0
01365268b37b3ff18be1a5bce108647c,49179d9346ae1cb54541e037ff5b3969,pair_dissolved_naturally,exact,exact,1.0,1.0
015525bce608f5521b93d8eadd0b7ef8,55093065e3e927c3dbbb39a83c007ac2,method_b_deleted,exact,deleted,1.0,
015525bce608f5521b93d8eadd0b7ef8,eb1cf0d4791aea7608dd5f6fce565f12,pair_dissolved_naturally,exact,exact,1.0,1.0
0187cb8df3529e131ba9d57baa4147ee,176439254e5f51a2c475b1604a791cb7,pair_dissolved_naturally,exact,exact,1.0,1.0
0187cb8df3529e131ba9d57baa4147ee,82ef34de411c1d415358b10de69a7f23,pair_dissolved_naturally,exact,exact,1.0,1.0
01986324bf13d7fc44055522e3837aa0,1c43781a613afa4ede5059d708feff6f,pair_dissolved_naturally,exact,exact,1.0,1.0
01986324bf13d7fc44055522e3837aa0,3eca5d6af231d5ab841506d9bbbfacc9,pair_dissolved_naturally,exact,exact,1.0,1.0
01986324bf13d7fc44055522e3837aa0,5fc336859d98ddb76f8c7845a862c430,pair_dissolved_naturally,exact,exact,1.0,1.0
01986324bf13d7fc44055522e3837aa0,b516c09191755aa36ce00291be671ada,pair_dissolved_naturally,exact,exact,1.0,1.0
01986324bf13d7fc44055522e3837aa0,d875a8df53ce9a330688a52c2151d756,pair_dissolved_naturally,exact,exact,1.0,1.0
01db7094f0d5c325928756a0f57aac76,4d942ab6f32d5eb9502cba31f4107f9f,pair_dissolved_naturally,exact,exact,1.0,1.0
02121b18e62fbd6845d275359d6f42e1,6663a73e526c07af31b3a2a01deb2a0d,pair_dissolved_naturally,exact,exact,1.0,1.0
02465074e9302319c61ad88d689fe03b,0289eb06f440463829db5fd5d3176559,pair_dissolved_naturally,exact,exact,1.0,1.0
02465074e9302319c61ad88d689fe03b,ec2f0bc7ed6535ef2be355f5f6a65ad6,pair_dissolved_naturally,exact,exact,1.0,1.0
0289eb06f440463829db5fd5d3176559,8dbb6eccd931ced09da583c6c7bf6c60,pair_dissolved_naturally,exact,exact,1.0,1.0
0289eb06f440463829db5fd5d3176559,d15b9ba9264e7e20f9920c8e0414e4a1,pair_dissolved_naturally,exact,exact,1.0,1.0
0289eb06f440463829db5fd5d3176559,e6423c77d05f3b2e535c67076abf86d8,pair_dissolved_naturally,exact,exact,1.0,1.0
0289eb06f440463829db5fd5d3176559,ec2f0bc7ed6535ef2be355f5f6a65ad6,pair_dissolved_naturally,exact,exact,1.0,1.0
