change_type,method_t_token_hash,method_t1_token_hash,similarity
exact,ca15863f0cbf7eaaf105f55612333c80,ca15863f0cbf7eaaf105f55612333c80,1.000
exact,85b4221f042e1764040d0cc920e7936b,85b24bfbff26286f1916018e94357e66,1.000
exact,c1913b8fb0c43c51276600c5ab897cfa,c1913b8fb0c43c51276600c5ab897cfa,1.000
exact,9051e2e3e47c6ed5648cced917c088b2,9051e2e3e47c6ed5648cced917c088b2,1.000
exact,b3d2c18429ec1acf52402cbc4beb2f8e,b3d2c18429ec1acf52402cbc4beb2f8e,1.000
exact,2be6934351e0ba60e9854a3e596365cb,2be6934351e0ba60e9854a3e596365cb,1.000
exact,56898a7619ae5913abccd72fcccbccbe,56898a7619ae5913abccd72fcccbccbe,1.000
exact,516edabacec74aed3ad219acce3e0076,516edabacec74aed3ad219acce3e0076,1.000
exact,cdec8eea13c9417f0e07853e4ebee1b9,cdec8eea13c9417f0e07853e4ebee1b9,1.000
exact,7314124d2a5d0348c14b7f2e547359ce,7314124d2a5d0348c14b7f2e547359ce,1.000
exact,d80242f2f4450ace525b66b77b3c168a,d80242f2f4450ace525b66b77b3c168a,1.000
exact,694fd360c92a4123aa209fa3c8ef8610,694fd360c92a4123aa209fa3c8ef8610,1.000
exact,56f41a5623fa7b5eb3a42c133deedcbc,56f41a5623fa7b5eb3a42c133deedcbc,1.000
exact,138a8a60e7883bca7d5936c90e3b7d2d,138a8a60e7883bca7d5936c90e3b7d2d,1.000
exact,f72bd178c78fb0f74714b8e66f98b9b3,f72bd178c78fb0f74714b8e66f98b9b3,1.000
exact,832359c3a65e1ebf6cc6218ea163d21b,832359c3a65e1ebf6cc6218ea163d21b,1.000
exact,667c666e112822de571b42d9c3cf5791,667c666e112822de571b42d9c3cf5791,1.000
exact,74b4531c354525e51d02b8cd1c910b9c,74b4531c354525e51d02b8cd1c910b9c,1.000
exact,b43384625cb55f626db559d56ee21f3c,b43384625cb55f626db559d56ee21f3c,1.000
exact,dc1c743ed56c2fdf8106018aa5c58796,dc1c743ed56c2fdf8106018aa5c58796,1.000
exact,e65bb1886815848ababaaa37a4b968dc,e65bb1886815848ababaaa37a4b968dc,1.000
exact,a2935dfcf07dc96fce5578d2d76e5968,a2935dfcf07dc96fce5578d2d76e5968,1.000
exact,3451d91ab2a478e623752fa694d0d671,3451d91ab2a478e623752fa694d0d671,1.000
exact,3115575f855cf91487fe6d82fd233707,3115575f855cf91487fe6d82fd233707,1.000
exact,da8ff56d34c7cf02edc85d5b41dd65f3,da8ff56d34c7cf02edc85d5b41dd65f3,1.000
exact,fb1e456cd5fe77e68e3b88e82d323a7f,fb1e456cd5fe77e68e3b88e82d323a7f,1.000
exact,61684ee83e21c3c7941c31e60dc13f5a,e6335bc1d7338ebc72ead4704f80ace1,1.000
exact,f9016e6f3576e300b8113be7ba7ed407,f9016e6f3576e300b8113be7ba7ed407,1.000
exact,78f5593ad3d0181bda55ed8970d8c1d9,78f5593ad3d0181bda55ed8970d8c1d9,1.000
exact,55ea8b898f923ca4afd2b619b7ca507d,55ea8b898f923ca4afd2b619b7ca507d,1.000
exact,c6413f35895d43849e0c128222ff2482,c6413f35895d43849e0c128222ff2482,1.000
exact,5240f0ecc4c380e071fe87fb62f5b232,5240f0ecc4c380e071fe87fb62f5b232,1.000
exact,82e0187a213d9b4bcb09e120b1d67f80,82e0187a213d9b4bcb09e120b1d67f80,1.000
exact,a7c5f722ab5c4dde77d1d20d4a7884b9,a7c5f722ab5c4dde77d1d20d4a7884b9,1.000
exact,1dc0cb215a4c32a60cb64b3a952d74db,1dc0cb215a4c32a60cb64b3a952d74db,1.000
exact,f59ce5d0c8aae5377e316204039f4bca,f59ce5d0c8aae5377e316204039f4bca,1.000
exact,8e4a97f12e6a161684cbca82a239989f,8e4a97f12e6a161684cbca82a239989f,1.000
exact,7f2ef911e0d7435e5fe634202c89d4ed,7f2ef911e0d7435e5fe634202c89d4ed,1.000
exact,948fb91f72fb383486631eabad7dbaf1,948fb91f72fb383486631eabad7dbaf1,1.000
exact,42e7c1b0f5d50719a10738c2b57fe83a,42e7c1b0f5d50719a10738c2b57fe83a,1.000
exact,b09a48c0ca97db11fa7b343bd6725213,b09a48c0ca97db11fa7b343bd6725213,1.000
exact,1b54cc8c31ec84eea9cc710416049e6c,1b54cc8c31ec84eea9cc710416049e6c,1.000
exact,2dbb0b0433830219896dc8b2915607d4,2dbb0b0433830219896dc8b2915607d4,1.000
exact,2af5d277a5ca87e7eb53b36a76fd99d2,2af5d277a5ca87e7eb53b36a76fd99d2,1.000
exact,a9800e8c24c95f752377bc281d747e2d,a9800e8c24c95f752377bc281d747e2d,1.000
exact,e1570b8454e204a92a3178ace55b0c31,fa8b7bdf77df492b3fe301b4e025c57f,1.000
exact,a856a6e2acfd6edd1a4234e246af0ee8,a856a6e2acfd6edd1a4234e246af0ee8,1.000
exact,ad817092a754793548874e81e2df5761,ad817092a754793548874e81e2df5761,1.000
exact,b67634b3c89c79282d12dc71bbc08244,b67634b3c89c79282d12dc71bbc08244,1.000
exact,c9ca5bd6bbadb5f01dc4b4f00a78011b,c9ca5bd6bbadb5f01dc4b4f00a78011b,1.000
exact,bb7947ff376c8edb0e810ccab6e10f67,bb7947ff376c8edb0e810ccab6e10f67,1.000
exact,f09c8faee0a49cb49521ff44ff494000,f09c8faee0a49cb49521ff44ff494000,1.000
exact,b7dcbe85deaa90d25792abcc8c14ffe7,ab333455c8607e61d768b80f3497f336,1.000
exact,71a7d25f216257098b5f3701ca114252,71a7d25f216257098b5f3701ca114252,1.000
exact,9dd1d8260a612b929e1c29114686a7a8,9dd1d8260a612b929e1c29114686a7a8,1.000
exact,16665eb2691b9ec2f0ab5e834d31dd32,16665eb2691b9ec2f0ab5e834d31dd32,1.000
exact,571822f5c805e92d9d01781c3c4d0087,571822f5c805e92d9d01781c3c4d0087,1.000
exact,d4d6299581db0755c58a752a5241074a,d4d6299581db0755c58a752a5241074a,1.000
exact,7bf8461082ca7ff11f9de7f4f14d9378,7bf8461082ca7ff11f9de7f4f14d9378,1.000
exact,2947d84093927f07107e1a4c1477675a,2947d84093927f07107e1a4c1477675a,1.000
exact,7725555bdea063d8781ed6d20ec13bde,7725555bdea063d8781ed6d20ec13bde,1.000
exact,2d17ed9396f2cff6443cbe50b4757d03,2d17ed9396f2cff6443cbe50b4757d03,1.000
exact,fa1b9883810801567cdf8784ee422f56,fa1b9883810801567cdf8784ee422f56,1.000
exact,924d9511ce4fd3cd1a6094d2e5657aed,924d9511ce4fd3cd1a6094d2e5657aed,1.000
exact,0b988d826f5cb3bfd5b4a3f7a52d2d48,b6e682e26318a05281647a0ee6354a75,1.000
exact,955546eb59bf7f29f0bbae7fa4cfb806,955546eb59bf7f29f0bbae7fa4cfb806,1.000
exact,2f1d53cb9cc7d060795b24b2f7d3c7c1,2f1d53cb9cc7d060795b24b2f7d3c7c1,1.000
exact,f39317f79b6e790bb29b9ea02e4ba17f,3663705f08e53d9309c497e113703b8c,1.000
exact,d976ef8ef7c2847c39bf16c212d0dea7,d976ef8ef7c2847c39bf16c212d0dea7,1.000
