/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,34,61,setup,None,[self:Any;unique:Any;sort:Any;dtype:Any],/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,85,107,setup,None,[self:Any;unique:Any;keep:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,34,61,setup,None,[self:Any;unique:Any;sort:Any;dtype:Any],/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,184,194,setup,None,[self:Any;quantile:Any;interpolation:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,85,107,setup,None,[self:Any;unique:Any;keep:Any;dtype:Any],/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,119,129,setup,None,[self:Any;unique:Any;keep:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,34,61,setup,None,[self:Any;unique:Any;sort:Any;dtype:Any],/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,119,129,setup,None,[self:Any;unique:Any;keep:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/gil.py,39,87,test_parallel,None,[num_threads:Any;kwargs_list:Any],/app/Repos/pandas/asv_bench/benchmarks/gil.py,65,84,wrapper,None,[func:Any]
/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,85,107,setup,None,[self:Any;unique:Any;keep:Any;dtype:Any],/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,184,194,setup,None,[self:Any;quantile:Any;interpolation:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/hdf.py,116,133,setup,None,[self:Any;format:Any],/app/Repos/pandas/asv_bench/benchmarks/io/excel.py,21,33,_generate_dataframe,None,[]
/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,19,45,setup,None,[self:Any;connection:Any],/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,68,94,setup,None,[self:Any;connection:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/json.py,106,164,setup,None,[self:Any;orient:Any;frame:Any],/app/Repos/pandas/asv_bench/benchmarks/io/json.py,190,205,setup,None,[self:Any;orient:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/json.py,23,36,setup,None,[self:Any;orient:Any;index:Any],/app/Repos/pandas/asv_bench/benchmarks/io/json.py,45,58,setup,None,[self:Any;index:Any]
/app/Repos/pandas/asv_bench/benchmarks/algos/isin.py,29,74,setup,None,[self:Any;dtype:Any],/app/Repos/pandas/asv_bench/benchmarks/inference.py,28,34,setup,None,[self:Any;errors:Any]
/app/Repos/pandas/asv_bench/benchmarks/reshape.py,186,208,setup,None,[self:Any],/app/Repos/pandas/asv_bench/benchmarks/reshape.py,239,248,setup,None,[self:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/hdf.py,116,133,setup,None,[self:Any;format:Any],/app/Repos/pandas/asv_bench/benchmarks/io/pickle.py,14,26,setup,None,[self:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/style.py,13,20,setup,None,[self:Any;cols:Any;rows:Any],/app/Repos/pandas/asv_bench/benchmarks/io/pickle.py,14,26,setup,None,[self:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/excel.py,21,33,_generate_dataframe,None,[],/app/Repos/pandas/asv_bench/benchmarks/io/pickle.py,14,26,setup,None,[self:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/hdf.py,116,133,setup,None,[self:Any;format:Any],/app/Repos/pandas/asv_bench/benchmarks/io/stata.py,17,40,setup,None,[self:Any;convert_dates:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/pickle.py,14,26,setup,None,[self:Any],/app/Repos/pandas/asv_bench/benchmarks/io/stata.py,17,40,setup,None,[self:Any;convert_dates:Any]
/app/Repos/pandas/asv_bench/benchmarks/arithmetic.py,205,225,setup,None,[self:Any],/app/Repos/pandas/asv_bench/benchmarks/io/stata.py,17,40,setup,None,[self:Any;convert_dates:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/style.py,13,20,setup,None,[self:Any;cols:Any;rows:Any],/app/Repos/pandas/asv_bench/benchmarks/io/stata.py,17,40,setup,None,[self:Any;convert_dates:Any]
