pair_id,file1,start1,end1,file2,start2,end2,is_first_occurrence,pair_hash
1,/app/Repos/pandas/bench/test.py,13,30,/app/Repos/pandas/bench/test.py,30,45,True,4d51c9de5c7274d253bcbb35b0d8df17
2,/app/Repos/pandas/bench/bench_unique.py,46,54,/app/Repos/pandas/bench/bench_unique.py,54,61,True,8a16d32dd469588b7bf7dabcf1446b37
3,/app/Repos/pandas/bench/bench_unique.py,46,54,/app/Repos/pandas/bench/bench_unique.py,87,95,True,032db17624b19ef8223971b4da9bcd00
4,/app/Repos/pandas/bench/bench_unique.py,30,37,/app/Repos/pandas/bench/bench_unique.py,37,46,True,d83d83b4926d58947a23c7cf2ee28f39
5,/app/Repos/pandas/bench/bench_unique.py,54,61,/app/Repos/pandas/bench/bench_unique.py,87,95,True,f30fbce269bef44bc7546e0062013804
6,/app/Repos/pandas/bench/bench_unique.py,168,191,/app/Repos/pandas/bench/bench_unique.py,214,228,True,157311e4a073e01b9cb4acc82e7d9f8e
7,/app/Repos/pandas/bench/bench_unique.py,191,214,/app/Repos/pandas/bench/bench_unique.py,214,228,True,d456e74550b141d5bf5869c649dc04cd
8,/app/Repos/pandas/vb_suite/perf_HEAD.py,191,229,/app/Repos/pandas/vb_suite/perf_HEAD.py,198,209,True,c2ccd636e4660e612a23aa735acf6204
9,/app/Repos/pandas/scripts/bench_join.py,61,77,/app/Repos/pandas/scripts/bench_join.py,84,92,True,e1d2608e52c61322ba2d4efad648511e
10,/app/Repos/pandas/scripts/bench_join.py,84,92,/app/Repos/pandas/scripts/bench_join.py,104,116,True,4ee231a4c162d431c64626fc3c27d236
11,/app/Repos/pandas/scripts/bench_join.py,92,104,/app/Repos/pandas/scripts/bench_join.py,104,116,True,39bb0b4ce0499ab5232a3ebb85575e30
12,/app/Repos/pandas/doc/sphinxext/comment_eater.py,22,29,/app/Repos/pandas/doc/sphinxext/comment_eater.py,42,50,True,0d1c6da1235e11057c66c558cdc92180
13,/app/Repos/pandas/scripts/bench_join.py,84,92,/app/Repos/pandas/scripts/bench_join.py,92,104,True,18e28bbb73f35ec909aedd3789597dc9
14,/app/Repos/pandas/scripts/file_sizes.py,155,174,/app/Repos/pandas/scripts/file_sizes.py,174,187,True,2deecf3cb1d8e19a1e58e6cfe186bc28
15,/app/Repos/pandas/scripts/groupby_sample.py,21,29,/app/Repos/pandas/scripts/groupby_sample.py,29,37,True,1e92c23d7ef162429041137925351098
16,/app/Repos/pandas/doc/sphinxext/docscrape_sphinx.py,36,49,/app/Repos/pandas/doc/sphinxext/docscrape_sphinx.py,57,98,True,b8b6e9fb99e7fd2efe5da3c98a3681cb
17,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,97,105,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,156,167,True,531a8145151254c0ee8621ff22b7cb67
18,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,288,311,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,311,321,True,7e5fc024011f4c545142debf7cf89e71
19,/app/Repos/pandas/scripts/file_sizes.py,44,55,/app/Repos/pandas/scripts/file_sizes.py,55,78,True,62bff62ba938a0600de8481df27f780c
20,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,97,105,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,167,178,True,e06d47245ae638ecd91e8a1dca21f224
21,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,156,167,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,167,178,True,c38786e64c68f8258c3dd09a9cecae35
22,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,97,105,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,367,375,True,3524315f12d0c807dc7cc18413dd4eba
23,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,156,167,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,367,375,True,6886eef8935f8912997d234f1ba332b9
24,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,239,253,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,321,333,True,8bc08e90c378f045d4bb53760facb07d
25,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,167,178,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,367,375,True,af702190f9f055e6187a2925e370f112
26,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,132,145,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,462,481,True,a294b69a5b5dc30c58cf6b7772fd2012
27,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,340,348,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,367,375,True,53466010e399e9f6cac8d435e0c780b7
28,/app/Repos/pandas/doc/sphinxext/docscrape.py,369,379,/app/Repos/pandas/doc/sphinxext/docscrape.py,369,379,True,fd44c6532dfd05d89205618a75f69da9
29,/app/Repos/pandas/doc/sphinxext/docscrape_sphinx.py,208,227,/app/Repos/pandas/doc/sphinxext/traitsdoc.py,114,137,True,96b8e5403820bfb82b156834316547e4
30,/app/Repos/pandas/pandas/tools/tests/test_pivot.py,53,58,/app/Repos/pandas/pandas/tools/tests/test_pivot.py,58,65,True,2747e17a4547e61a1ebd437449fc33f9
31,/app/Repos/pandas/doc/sphinxext/docscrape.py,87,112,/app/Repos/pandas/doc/sphinxext/traitsdoc.py,30,77,True,fbb594960660f0d8944bf93bc9e9ea7d
32,/app/Repos/pandas/pandas/util/counter.py,221,240,/app/Repos/pandas/pandas/util/counter.py,240,259,True,69a5390b7c72bd84b5f2eee551a7a48e
33,/app/Repos/pandas/doc/sphinxext/docscrape.py,326,336,/app/Repos/pandas/doc/sphinxext/docscrape.py,326,336,True,ae1c924f98868604e97d5e3d276edb85
33,/app/Repos/pandas/doc/sphinxext/docscrape.py,326,336,/app/Repos/pandas/doc/sphinxext/docscrape.py,326,336,False,ae1c924f98868604e97d5e3d276edb85
34,/app/Repos/pandas/bench/bench_unique.py,168,191,/app/Repos/pandas/bench/bench_unique.py,191,214,True,42c96df7eb63e913686c3d2840fd19dd
35,/app/Repos/pandas/bench/io_roundtrip.py,97,107,/app/Repos/pandas/bench/serialize.py,74,83,True,3d33eaa2c76a2affd481604f0ba0b4e2
36,/app/Repos/pandas/bench/bench_unique.py,150,168,/app/Repos/pandas/bench/bench_unique.py,168,191,True,8c53b849c419b7a2f902d29ab1589f2e
37,/app/Repos/pandas/pandas/tools/tests/test_pivot.py,29,53,/app/Repos/pandas/pandas/tools/tests/test_pivot.py,65,72,True,9df552e1a0508f58d235db584c8d8a47
38,/app/Repos/pandas/pandas/tools/tests/test_tile.py,26,32,/app/Repos/pandas/pandas/tools/tests/test_tile.py,38,44,True,f7f21140dfc3e152686e5c3188010d03
39,/app/Repos/pandas/pandas/tools/tests/test_tile.py,32,38,/app/Repos/pandas/pandas/tools/tests/test_tile.py,38,44,True,48facd6413cff2b1ca15719a0426a991
40,/app/Repos/pandas/bench/bench_unique.py,150,168,/app/Repos/pandas/bench/bench_unique.py,191,214,True,b132e019c5779f328fb03a48097644a1
41,/app/Repos/pandas/scripts/bench_join.py,40,48,/app/Repos/pandas/scripts/bench_join.py,48,55,True,375ee8c09c02f4aa1f65528b13aedd08
42,/app/Repos/pandas/bench/bench_unique.py,46,54,/app/Repos/pandas/bench/bench_unique.py,95,134,True,6878758bc92714454eb1a8570c3f44e6
43,/app/Repos/pandas/bench/bench_unique.py,54,61,/app/Repos/pandas/bench/bench_unique.py,95,134,True,d99a5562b469fc7080e98d23336dbd75
44,/app/Repos/pandas/bench/bench_unique.py,87,95,/app/Repos/pandas/bench/bench_unique.py,95,134,True,0c984034d3b5a759fd3e9ab6b8da2f68
45,/app/Repos/pandas/scripts/testmed.py,33,42,/app/Repos/pandas/scripts/testmed.py,42,68,True,34d25c10e251f8c8fc87f009f38a5aa7
46,/app/Repos/pandas/scripts/testmed.py,42,68,/app/Repos/pandas/scripts/testmed.py,68,89,True,f458c3bacbc0b89824de3227e3d086ad
47,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,97,105,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,340,348,True,4764ce591474df67f5e4bd44b144bfdd
48,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,156,167,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,340,348,True,57e8c9c3379be0bba34ed05829962a7f
49,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,167,178,/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,340,348,True,07e03dd1ed7b743ceb7827123186a7e5
50,/app/Repos/pandas/doc/sphinxext/docscrape.py,189,244,/app/Repos/pandas/doc/sphinxext/docscrape.py,199,210,True,477e9069cf41775ce3fd6128711ad727
51,/app/Repos/pandas/pandas/tools/tests/test_tile.py,26,32,/app/Repos/pandas/pandas/tools/tests/test_tile.py,44,50,True,dd1d4abb9b49c804f03c78d8f2c2fa65
52,/app/Repos/pandas/pandas/tools/tests/test_tile.py,32,38,/app/Repos/pandas/pandas/tools/tests/test_tile.py,44,50,True,5e0e925b1d224b59d3adebc63b60799f
53,/app/Repos/pandas/pandas/tools/tests/test_tile.py,38,44,/app/Repos/pandas/pandas/tools/tests/test_tile.py,44,50,True,422471f7cf4a2559beebf4d76f7c13a0
54,/app/Repos/pandas/doc/sphinxext/docscrape.py,379,396,/app/Repos/pandas/doc/sphinxext/docscrape.py,379,396,True,72b43dc7bdb5026fe6a02115c0a423ca
55,/app/Repos/pandas/pandas/core/strings.py,145,172,/app/Repos/pandas/pandas/core/strings.py,232,269,True,1900697fc2d9ef2fec013e8c1184b470
56,/app/Repos/pandas/pandas/core/strings.py,600,612,/app/Repos/pandas/pandas/core/strings.py,612,634,True,5c87d5279cfea56244567c5bb8d8489d
57,/app/Repos/pandas/pandas/tools/tests/test_pivot.py,15,29,/app/Repos/pandas/pandas/tools/tests/test_pivot.py,235,251,True,2d6a10927686a3c792546f6c0ea95bf0
58,/app/Repos/pandas/pandas/core/config.py,572,605,/app/Repos/pandas/pandas/core/config.py,578,586,True,0be12a3326f2757c678fd96a9100409b
59,/app/Repos/pandas/setup.py,354,370,/app/Repos/pandas/setup.py,370,380,True,706513c9ea453080c59a2e787ee897c6
60,/app/Repos/pandas/pandas/core/categorical.py,10,28,/app/Repos/pandas/pandas/core/categorical.py,11,23,True,fde1904349442e35abc62149bf707da0
61,/app/Repos/pandas/pandas/tools/plotting.py,307,358,/app/Repos/pandas/pandas/tools/plotting.py,319,333,True,73f449e9fa3d03df7348decb5a488062
62,/app/Repos/pandas/pandas/compat/scipy.py,8,84,/app/Repos/pandas/pandas/core/algorithms.py,250,271,True,03ab38f329fc2730af0e3b352ef620d9
63,/app/Repos/pandas/pandas/core/panel.py,217,240,/app/Repos/pandas/pandas/core/panel.py,217,240,True,246887ee7c6b7af9476e06ee61af8624
64,/app/Repos/pandas/pandas/tools/plotting.py,1027,1035,/app/Repos/pandas/pandas/tools/plotting.py,1195,1222,True,489f9ae1f53ebfc60a1cdee9e7e2ba93
65,/app/Repos/pandas/pandas/tools/tests/test_pivot.py,251,257,/app/Repos/pandas/pandas/tools/tests/test_pivot.py,257,271,True,3d91ebec5efd51b20c47bcef70f3dc7d
66,/app/Repos/pandas/pandas/util/counter.py,221,240,/app/Repos/pandas/pandas/util/counter.py,259,279,True,80a1225c53b579bb60c52443d6a23890
67,/app/Repos/pandas/pandas/util/counter.py,240,259,/app/Repos/pandas/pandas/util/counter.py,259,279,True,decf012e6b428dc89ad038368a4032eb
68,/app/Repos/pandas/doc/sphinxext/phantom_import.py,32,163,/app/Repos/pandas/doc/sphinxext/phantom_import.py,63,76,True,ca0ae1aa0eeed7bec10b6d4db468c2a8
69,/app/Repos/pandas/pandas/util/counter.py,129,165,/app/Repos/pandas/pandas/util/counter.py,165,192,True,a743ac5167d0fb6ae765952660c6489d
70,/app/Repos/pandas/pandas/tools/plotting.py,307,358,/app/Repos/pandas/pandas/tools/plotting.py,320,331,True,625474c9a4f4bb906250340393576320
71,/app/Repos/pandas/pandas/tools/plotting.py,319,333,/app/Repos/pandas/pandas/tools/plotting.py,320,331,True,da6cc85c6ec422c6d2b332ff8254f231
72,/app/Repos/pandas/pandas/tools/plotting.py,1543,1625,/app/Repos/pandas/pandas/tools/plotting.py,1570,1580,True,b5bfd48a5910f8006738cbc574711096
73,/app/Repos/pandas/pandas/tools/tests/test_tile.py,26,32,/app/Repos/pandas/pandas/tools/tests/test_tile.py,32,38,True,c5250132ee85f235eca6472529793991
74,/app/Repos/pandas/doc/sphinxext/docscrape_sphinx.py,175,193,/app/Repos/pandas/doc/sphinxext/traitsdoc.py,83,100,True,9bd979993801ffa483e4311bf8524a51
75,/app/Repos/pandas/pandas/tools/tests/test_pivot.py,99,146,/app/Repos/pandas/pandas/tools/tests/test_pivot.py,100,114,True,4c756d2118bcf134db93857a64611853
76,/app/Repos/pandas/pandas/util/counter.py,221,240,/app/Repos/pandas/pandas/util/counter.py,279,295,True,8dd12522f9529df0b4d7efefc2001410
77,/app/Repos/pandas/pandas/util/counter.py,240,259,/app/Repos/pandas/pandas/util/counter.py,279,295,True,b1eeec1c0ae6836e4b633d508adea5f9
78,/app/Repos/pandas/pandas/util/counter.py,259,279,/app/Repos/pandas/pandas/util/counter.py,279,295,True,e539d8698fc04b8479d0994c4070f66d
