change_type,method_t_token_hash,method_t1_token_hash,similarity
exact,ffe399d85a279357cf6ab48a8415d09e,ffe399d85a279357cf6ab48a8415d09e,1.000
exact,cd2c26a35e94e724743ab6f49867df93,cd2c26a35e94e724743ab6f49867df93,1.000
exact,af53fdab479da1e8145b7b9f13c3547c,af53fdab479da1e8145b7b9f13c3547c,1.000
exact,a722275a942a1114577fb541adfe44d3,a722275a942a1114577fb541adfe44d3,1.000
exact,544bc1d50bee8d1eecd134a77062e719,544bc1d50bee8d1eecd134a77062e719,1.000
exact,a39e7664e0448878f99d4434ad30c74d,a39e7664e0448878f99d4434ad30c74d,1.000
exact,9158bba2da452a842b0615dc6d8714bb,9158bba2da452a842b0615dc6d8714bb,1.000
exact,50346c4596d5d051846461b6d17f745d,50346c4596d5d051846461b6d17f745d,1.000
exact,3770709f47e14b264d0a3ae184a68e62,3770709f47e14b264d0a3ae184a68e62,1.000
exact,920deadefe2146a82c4c2c041fbf6f87,920deadefe2146a82c4c2c041fbf6f87,1.000
exact,5cd7580898775c0945cccc151f95b34d,5cd7580898775c0945cccc151f95b34d,1.000
exact,75d08cd1a031fe614652a852b9bfe1fa,75d08cd1a031fe614652a852b9bfe1fa,1.000
exact,4aa536148844673e51bef639b6b8e3be,4aa536148844673e51bef639b6b8e3be,1.000
exact,d08966bcc4b587491e13359f8b2144da,d08966bcc4b587491e13359f8b2144da,1.000
exact,84c8ef9ab2c510d99189eba1c32d4bf7,84c8ef9ab2c510d99189eba1c32d4bf7,1.000
exact,606cdbacfb83c0a99b17678fe92b14dd,606cdbacfb83c0a99b17678fe92b14dd,1.000
exact,ebd2362e79e0812a60a31d961bb02fa1,ebd2362e79e0812a60a31d961bb02fa1,1.000
exact,26595ad461cdc460ff46de3488032c24,5bdd25dee1901495d5d0acad87a60903,1.000
exact,cba29bb1efab5a4f5cf8093764843b57,cba29bb1efab5a4f5cf8093764843b57,1.000
exact,68a873d8dfdba7daf37b1f31d3f006df,68a873d8dfdba7daf37b1f31d3f006df,1.000
exact,903e776652944438d720f5570af1686d,903e776652944438d720f5570af1686d,1.000
exact,bc5bdbf3ab63827d94d71468b9c20f97,bc5bdbf3ab63827d94d71468b9c20f97,1.000
exact,84c2fdd1f9f0a277a848a46a006e7e7e,84c2fdd1f9f0a277a848a46a006e7e7e,1.000
exact,a83edae834fde2e1ef6e1e17e9dbc461,a83edae834fde2e1ef6e1e17e9dbc461,1.000
exact,be8287330d3aaaddec7075c246e53406,be8287330d3aaaddec7075c246e53406,1.000
exact,df81ef15748b8bd1a87cd438623cc1ee,df81ef15748b8bd1a87cd438623cc1ee,1.000
exact,2619eeb1b9dc1822b333bdf955d30b8f,2619eeb1b9dc1822b333bdf955d30b8f,1.000
exact,35fb5fadfc15f76c82304b612c03cb7c,5231a85a6d445f945ab293edcc9ca8a5,1.000
exact,e7128a3707ae9c1c2d3a3e3f88ce3c22,7aa84c8dab37f5284b3461abc73578cb,1.000
exact,cab7ec8b28856894fb5f5e751ea845bf,cab7ec8b28856894fb5f5e751ea845bf,1.000
exact,7489824d444b79432bba456db685aa80,7489824d444b79432bba456db685aa80,1.000
exact,1babbd1d26dd9c46a96f5d6f51a78449,f9199e1910800f24d70f74018e19ee14,1.000
exact,9afc7e01c913d5590c69d3c7a750a94c,9afc7e01c913d5590c69d3c7a750a94c,1.000
